id chrom gene_start gene_end
ENSSSCG00000006632 4 98079851 98082351
ENSSSCG00000020965 4 98082540 98095322
ENSSSCG00000006634 4 98093426 98096531
ENSSSCG00000006635 4 98107360 98122347
ENSSSCG00000006636 4 98133647 98163778
ENSSSCG00000031881 4 98164024 98180576
ENSSSCG00000030278 4 98164676 98171674
ENSSSCG00000006639 4 98180367 98183464
ENSSSCG00000006640 4 98183540 98193242
ENSSSCG00000006641 4 98194139 98216932
ENSSSCG00000006642 4 98218742 98234332
ENSSSCG00000006643 4 98229449 98242718
ENSSSCG00000006644 4 98250964 98260427
ENSSSCG00000006645 4 98260375 98293097
ENSSSCG00000057128 4 98301671 98301838
ENSSSCG00000006646 4 98333459 98389457
ENSSSCG00000052889 4 98391428 98404961
ENSSSCG00000006648 4 98417883 98442950
ENSSSCG00000006649 4 98449891 98469650
ENSSSCG00000038558 4 98470463 98510633
ENSSSCG00000049503 4 98505526 98513781
ENSSSCG00000053382 4 98513857 98515526
ENSSSCG00000062509 4 98524369 98527703
ENSSSCG00000006653 4 98527907 98542959
ENSSSCG00000039314 4 98534812 98567006
ENSSSCG00000006651 4 98577823 98589180
ENSSSCG00000029230 4 98615778 98621836
ENSSSCG00000026395 4 98622494 98635271
ENSSSCG00000030291 4 98640930 98734297
ENSSSCG00000030119 4 98745269 98785807
ENSSSCG00000052263 4 98779348 98794830
ENSSSCG00000038374 4 98800931 98804739
ENSSSCG00000045950 4 98805588 98814563
ENSSSCG00000028297 4 98817586 98821254
ENSSSCG00000027875 4 98821579 98828736
ENSSSCG00000035209 4 98849196 98869098
ENSSSCG00000022784 4 98923996 98934189
ENSSSCG00000006661 4 98939584 99010585
ENSSSCG00000006663 4 99054426 99114162
ENSSSCG00000006664 4 99115133 99122808
ENSSSCG00000006665 4 99123585 99129218
ENSSSCG00000006666 4 99138342 99153149
ENSSSCG00000006667 4 99149254 99157186
ENSSSCG00000063420 4 99168255 99168647
ENSSSCG00000034598 4 99168806 99169195
ENSSSCG00000047083 4 99169485 99186310
ENSSSCG00000053902 4 99187255 99187665
ENSSSCG00000057447 4 99188855 99189247
ENSSSCG00000060759 4 99189546 99193365
ENSSSCG00000055629 4 99196927 99197307
ENSSSCG00000057512 4 99197661 99198053
ENSSSCG00000063270 4 99199243 99199653
ENSSSCG00000059426 4 99208608 99208919
ENSSSCG00000062160 4 99216452 99219698
ENSSSCG00000006678 4 99233611 99242586
ENSSSCG00000006679 4 99257227 99277788
ENSSSCG00000035429 4 99328053 99332645
ENSSSCG00000031262 4 99348490 99352755
ENSSSCG00000006682 4 99362950 99380822
ENSSSCG00000037823 4 99378714 99382810
ENSSSCG00000026502 4 99384394 99404891
ENSSSCG00000028509 4 99408466 99413492
ENSSSCG00000006685 4 99409594 99415725
ENSSSCG00000056541 4 99415590 99421527
ENSSSCG00000006687 4 99423117 99440749
ENSSSCG00000006688 4 99442901 99460868
ENSSSCG00000006689 4 99465690 99475140
ENSSSCG00000006690 4 99472350 99477944
ENSSSCG00000006691 4 99479372 99494142
ENSSSCG00000037355 4 99493481 99573564
ENSSSCG00000061756 4 99578438 99581910
ENSSSCG00000043346 4 99579923 99584995
ENSSSCG00000056147 4 99587975 99591849
ENSSSCG00000058587 4 99587992 99591838
ENSSSCG00000062554 4 99597016 99600869
ENSSSCG00000006693 4 99625080 99657161
ENSSSCG00000006694 4 99653644 99712226
ENSSSCG00000056340 4 99705342 99705448
ENSSSCG00000036239 4 99723341 99724672
ENSSSCG00000059262 4 99831901 99837033
ENSSSCG00000006696 4 99854392 99871286
ENSSSCG00000006697 4 99930345 99968412
ENSSSCG00000006698 4 99970394 100058164
ENSSSCG00000059405 4 100074272 100081568
ENSSSCG00000033862 4 100143127 100164267
ENSSSCG00000006701 4 100264968 100425692
ENSSSCG00000006702 4 100336980 100374367
ENSSSCG00000006703 4 100378071 100394338
ENSSSCG00000055900 4 100440823 100443735
ENSSSCG00000060248 4 100460304 100478501
ENSSSCG00000031377 4 100478904 100479067
ENSSSCG00000059817 4 100480025 100482891
ENSSSCG00000059276 4 100481118 100485600
ENSSSCG00000055905 4 100504734 100508017
ENSSSCG00000024481 4 100646935 100863250
ENSSSCG00000029963 4 100772103 100772206
ENSSSCG00000049559 4 100773501 100775198
ENSSSCG00000020964 4 100880937 100905993
ENSSSCG00000006709 4 100981636 101150195
ENSSSCG00000054500 4 101207420 101210794
ENSSSCG00000063331 4 101215893 101219200
ENSSSCG00000056978 4 101251814 101255188
ENSSSCG00000058164 4 101296470 101301107
ENSSSCG00000006713 4 101314710 101316893
ENSSSCG00000040947 4 101337282 101357025
ENSSSCG00000058639 4 101385480 101401862
ENSSSCG00000036808 4 101420872 101438126
ENSSSCG00000006717 4 101444693 101478144
ENSSSCG00000063017 4 101521763 101552753
ENSSSCG00000006719 4 101565230 101573844
ENSSSCG00000006720 4 101588861 101732304
ENSSSCG00000027153 4 101787583 101883070
ENSSSCG00000006725 4 101922251 102032277
ENSSSCG00000054463 4 102317622 102322597
ENSSSCG00000024354 4 102327598 102327703
ENSSSCG00000057044 4 102334898 102340599
ENSSSCG00000054292 4 102366082 102372252
ENSSSCG00000006726 4 102427186 102848843
ENSSSCG00000006727 4 102827190 102878585
ENSSSCG00000006728 4 102878719 102943549
ENSSSCG00000052691 4 103005981 103012126
ENSSSCG00000055316 4 103037972 103043114
ENSSSCG00000052385 4 103081589 103086005
ENSSSCG00000040549 4 103116134 103117079
ENSSSCG00000006729 4 103131830 103154070
ENSSSCG00000006730 4 103214939 103376673
ENSSSCG00000019368 4 103382704 103382809
ENSSSCG00000051427 4 103403129 103407906
ENSSSCG00000006731 4 103412571 103584683
ENSSSCG00000044178 4 103566596 103569746
ENSSSCG00000006732 4 103613177 103623225
ENSSSCG00000006733 4 103632381 103695036
ENSSSCG00000006734 4 103693883 103735581
ENSSSCG00000006735 4 103745181 103793138
ENSSSCG00000057853 4 103844250 103844356
ENSSSCG00000006736 4 103963345 103977292
ENSSSCG00000006737 4 103994390 104166988
ENSSSCG00000006738 4 104169883 104227917
ENSSSCG00000040692 4 104180289 104181716
ENSSSCG00000054686 4 104336532 104340550
ENSSSCG00000006740 4 104353506 104384680
ENSSSCG00000063029 4 104389300 104393323
ENSSSCG00000052710 4 104472988 104479287
ENSSSCG00000058011 4 104515192 104520378
ENSSSCG00000053788 4 104547363 104552434
ENSSSCG00000059649 4 104558025 104562878
ENSSSCG00000058372 4 104568880 104574009
ENSSSCG00000061522 4 104577534 104583005
ENSSSCG00000006742 4 104599818 104625234
ENSSSCG00000006743 4 104664015 104755672
ENSSSCG00000053406 4 104782090 104785902
ENSSSCG00000052519 4 104786699 104793307
ENSSSCG00000052057 4 104786745 104790600
ENSSSCG00000059653 4 104799397 104802940
ENSSSCG00000018412 4 104804996 104805124
ENSSSCG00000006744 4 104857635 104858042
ENSSSCG00000062041 4 104866096 104869565
ENSSSCG00000054397 4 104884667 104891012
ENSSSCG00000056795 4 104900051 104904302
ENSSSCG00000061647 4 104918221 104984020
ENSSSCG00000006746 4 104996073 105048775
ENSSSCG00000047855 4 105207177 105208541
ENSSSCG00000042421 4 105208706 105210857
ENSSSCG00000032417 4 105256749 105307837
ENSSSCG00000054844 4 105418226 105424650
ENSSSCG00000053409 4 105430610 105435631
ENSSSCG00000006748 4 105503119 105542126
ENSSSCG00000006749 4 105553076 105554015
ENSSSCG00000006750 4 105591743 105730398
ENSSSCG00000006751 4 105779814 105789389
ENSSSCG00000006752 4 105804587 105845733
ENSSSCG00000032477 4 105845872 105858227
ENSSSCG00000006754 4 105868897 105893769
ENSSSCG00000006755 4 105895118 105990475
ENSSSCG00000055502 4 105992452 106003150
ENSSSCG00000006757 4 106058109 106191800
ENSSSCG00000050091 4 106292514 106336767
ENSSSCG00000006758 4 106425632 106485468
ENSSSCG00000056581 4 106486575 106492811
ENSSSCG00000054191 4 106555348 106560721
ENSSSCG00000045712 4 106563450 106569771
ENSSSCG00000006760 4 106572755 106627418
ENSSSCG00000006761 4 106646011 106656452
ENSSSCG00000006762 4 106656809 106672639
ENSSSCG00000038970 4 106674728 106681014
ENSSSCG00000006764 4 106686604 106758099
ENSSSCG00000030154 4 106758836 106806863
ENSSSCG00000006766 4 106809391 106876846
ENSSSCG00000006767 4 106882435 107120035
ENSSSCG00000056004 4 107127825 107130900
ENSSSCG00000034581 4 107348669 107492516
ENSSSCG00000063479 4 107534654 107547870
ENSSSCG00000006770 4 107583802 107584182
ENSSSCG00000006771 4 107627345 107641703
ENSSSCG00000060579 4 107654584 107654784
ENSSSCG00000054939 4 107707620 107719317
ENSSSCG00000006774 4 107723437 107728919
ENSSSCG00000006777 4 107731539 107737705
ENSSSCG00000006776 4 107738092 107763602
ENSSSCG00000006775 4 107768079 107821819
ENSSSCG00000006779 4 107822494 107900334
ENSSSCG00000006780 4 107903502 107921118
ENSSSCG00000059061 4 107921209 107928869
ENSSSCG00000062136 4 107950824 107955811
ENSSSCG00000006781 4 107959571 108011611
ENSSSCG00000058209 4 108158074 108161136
ENSSSCG00000026680 4 108246237 108621510
ENSSSCG00000006783 4 108624987 108647342
ENSSSCG00000036030 4 108650661 108667143
ENSSSCG00000006785 4 108676685 108743368
ENSSSCG00000033957 4 108794826 108796015
ENSSSCG00000056906 4 108810060 108810163
ENSSSCG00000006788 4 108854357 108873925
ENSSSCG00000025485 4 108875243 108879197
ENSSSCG00000037772 4 108896057 108907805
ENSSSCG00000006790 4 108907200 108922144
ENSSSCG00000006791 4 108929357 108941038
ENSSSCG00000006792 4 108951665 108962111
ENSSSCG00000057886 4 108974439 108982290
ENSSSCG00000006793 4 109015428 109020125
ENSSSCG00000039977 4 109020376 109031592
ENSSSCG00000023706 4 109035326 109046499
ENSSSCG00000061133 4 109053507 109060471
ENSSSCG00000041824 4 109054118 109076261
ENSSSCG00000006796 4 109081450 109099098
ENSSSCG00000051040 4 109121384 109122075
ENSSSCG00000025704 4 109121966 109142718
ENSSSCG00000029918 4 109142713 109183324
ENSSSCG00000026922 4 109183345 109204960
ENSSSCG00000051454 4 109209199 109213076
ENSSSCG00000049472 4 109228810 109233232
ENSSSCG00000006799 4 109271728 109292310
ENSSSCG00000006800 4 109306555 109335802
ENSSSCG00000006801 4 109347086 109348033
ENSSSCG00000019103 4 109419898 109420002
ENSSSCG00000061092 4 109488509 109491875
ENSSSCG00000055788 4 109489252 109493655
ENSSSCG00000006802 4 109495350 109497116
ENSSSCG00000060097 4 109497678 109509748
ENSSSCG00000037709 4 109557973 109560998
ENSSSCG00000043070 4 109561469 109570164
ENSSSCG00000006803 4 109646024 109647559
ENSSSCG00000006804 4 109663695 109671895
ENSSSCG00000056682 4 109688693 109694012
ENSSSCG00000040889 4 109722913 109728257
ENSSSCG00000006808 4 109739094 109763645
ENSSSCG00000006809 4 109768311 109786383
ENSSSCG00000052481 4 109875902 109879199
ENSSSCG00000006810 4 109885116 109908476
ENSSSCG00000006811 4 109919151 109974235
ENSSSCG00000051893 4 109988112 109992472
ENSSSCG00000028425 4 110004891 110005658
ENSSSCG00000006812 4 110047116 110057872
ENSSSCG00000006813 4 110061604 110080822
ENSSSCG00000056539 4 110084468 110091104
ENSSSCG00000006816 4 110092907 110132646
ENSSSCG00000037449 4 110178475 110197900
ENSSSCG00000042722 4 110233133 110268204
ENSSSCG00000041122 4 110281666 110282438
ENSSSCG00000006820 4 110311519 110326994
ENSSSCG00000006821 4 110330028 110332962
ENSSSCG00000053482 4 110378022 110413486
ENSSSCG00000037808 4 110415063 110481108
ENSSSCG00000031125 4 110493492 110505138
ENSSSCG00000006823 4 110498707 110524072
ENSSSCG00000006824 4 110525546 110579053
ENSSSCG00000006825 4 110583444 110584799
ENSSSCG00000034883 4 110620444 110628833
ENSSSCG00000006827 4 110627632 110635912
ENSSSCG00000006828 4 110637237 110646041
ENSSSCG00000006829 4 110647796 110663154
ENSSSCG00000006830 4 110662692 110717290
ENSSSCG00000006831 4 110720947 110789070
ENSSSCG00000006834 4 110793408 110808248
ENSSSCG00000036975 4 110813339 110817108
ENSSSCG00000034360 4 110819428 110845132
ENSSSCG00000006835 4 110857089 110874815
ENSSSCG00000006836 4 110881768 110953967
ENSSSCG00000033292 4 110955163 110961962
ENSSSCG00000018682 4 110963742 110964151
ENSSSCG00000037816 4 110965939 110971481
ENSSSCG00000020842 4 110971573 110992018
ENSSSCG00000006840 4 111006968 111076918
ENSSSCG00000006841 4 111080682 111101303
ENSSSCG00000021440 4 111102396 111165886
ENSSSCG00000006842 4 111174962 111225453
ENSSSCG00000006845 4 111233991 111293964
ENSSSCG00000032160 4 111299353 111328378
ENSSSCG00000055828 4 111337874 111347481
ENSSSCG00000006846 4 111364966 111382572
ENSSSCG00000006850 4 111392338 111467300
ENSSSCG00000051127 4 111504725 111508981
ENSSSCG00000006848 4 111579663 111634266
ENSSSCG00000041066 4 111635931 111723963
ENSSSCG00000062382 4 111825162 111825416
ENSSSCG00000057960 4 111835224 111839948
ENSSSCG00000061438 4 111859487 111865634
ENSSSCG00000058755 4 111867204 111871303
ENSSSCG00000062186 4 112075073 112201596
ENSSSCG00000047235 4 112226190 112234423
ENSSSCG00000056337 4 112282911 112286103
ENSSSCG00000006852 4 112287043 112614544
ENSSSCG00000006853 4 112701088 112703581
ENSSSCG00000045057 4 112995584 113001045
ENSSSCG00000058110 4 113101348 113107861
ENSSSCG00000018415 4 113171979 113172085
ENSSSCG00000053286 4 113183603 113188169
ENSSSCG00000036331 4 115172039 115188041
ENSSSCG00000028277 4 115206008 115226515
ENSSSCG00000030140 4 115251719 115286760
ENSSSCG00000037254 4 115288276 115311652
ENSSSCG00000059727 4 115541041 115584651
ENSSSCG00000054178 4 115557943 115560737
ENSSSCG00000006857 4 115634172 115840708
ENSSSCG00000056170 4 116027783 116032707
ENSSSCG00000057087 4 116112992 116118205
ENSSSCG00000006858 4 116583630 116623933
ENSSSCG00000047808 4 116990973 116995307
ENSSSCG00000048912 4 117031889 117038058
ENSSSCG00000054676 4 117061375 117062610
ENSSSCG00000029849 4 117064755 117069650
ENSSSCG00000044830 4 117089262 117093979
ENSSSCG00000043670 4 117191659 117198203
ENSSSCG00000052794 4 117232116 117235008
ENSSSCG00000061017 4 117269074 117306188
ENSSSCG00000006860 4 117314845 117396495
ENSSSCG00000020065 4 117330500 117330596
ENSSSCG00000006861 4 117396615 117420704
ENSSSCG00000006862 4 117496920 117511222
ENSSSCG00000055368 4 117545660 117553190
ENSSSCG00000060687 4 117613551 117618330
ENSSSCG00000035602 4 117618733 117619884
ENSSSCG00000006864 4 117635861 117805254
ENSSSCG00000047713 4 117676454 117684766
ENSSSCG00000006865 4 117852766 117875684
ENSSSCG00000006866 4 117875002 117936612
ENSSSCG00000006867 4 117939896 117963468
ENSSSCG00000006869 4 117961116 117985620
ENSSSCG00000028821 4 117985759 118050040
ENSSSCG00000006870 4 118049105 118090354
ENSSSCG00000051095 4 118097278 118101622
ENSSSCG00000006871 4 118103006 118153159
ENSSSCG00000054040 4 118173452 118176294
ENSSSCG00000006872 4 118177377 118269101
ENSSSCG00000006873 4 118269156 118370773
ENSSSCG00000006874 4 118377248 118428086
ENSSSCG00000053112 4 118437420 118440426
ENSSSCG00000006875 4 118713994 118752224
ENSSSCG00000053377 4 118798324 118802114
ENSSSCG00000059403 4 118934122 118937763
ENSSSCG00000006876 4 118947440 119065184
ENSSSCG00000006877 4 119035133 119255877
ENSSSCG00000056507 4 119265268 119353398
ENSSSCG00000058061 4 119370423 119372049
ENSSSCG00000054970 4 119405648 119408877
ENSSSCG00000056990 4 119417484 119420981
ENSSSCG00000056834 4 119473644 119475263
ENSSSCG00000054532 4 119585388 119590787
ENSSSCG00000052229 4 119600383 119605699
ENSSSCG00000053543 4 119610236 119615751
ENSSSCG00000045360 4 119738748 119744985
ENSSSCG00000045465 4 119790185 119800629
ENSSSCG00000019038 4 119793984 119794088
ENSSSCG00000063336 4 119800723 119807490
ENSSSCG00000057149 4 119802582 119807519
ENSSSCG00000062507 4 119811897 119817522
ENSSSCG00000054077 4 119815095 119818620
ENSSSCG00000045731 4 119819987 119826485
ENSSSCG00000052531 4 119827841 119834017
ENSSSCG00000062470 4 119837168 119843187
ENSSSCG00000055421 4 119840116 119843202
ENSSSCG00000053817 4 119847311 119853445
ENSSSCG00000053842 4 119847314 119850785
ENSSSCG00000055872 4 119877058 119881204
ENSSSCG00000057175 4 119924095 119928836
ENSSSCG00000006878 4 119931414 120712459
ENSSSCG00000037932 4 120065460 120065561
ENSSSCG00000019029 4 120072872 120072971
ENSSSCG00000041339 4 120220693 120224942
ENSSSCG00000050401 4 120472687 120477493
ENSSSCG00000041080 4 120493915 120499135
ENSSSCG00000060569 4 120726343 120731916
ENSSSCG00000055077 4 120768519 120773841
ENSSSCG00000052429 4 120925779 120930676
ENSSSCG00000043509 4 120955483 120958126
ENSSSCG00000006879 4 120961381 121041802
ENSSSCG00000019764 4 120999169 120999274
ENSSSCG00000006881 4 121436052 121437334
ENSSSCG00000046641 4 121496889 121502341
ENSSSCG00000060812 4 121571853 121576947
ENSSSCG00000059304 4 121652607 121657784
ENSSSCG00000057332 4 121745635 121750657
ENSSSCG00000061167 4 121799385 121804600
ENSSSCG00000055527 4 122076242 122080690
ENSSSCG00000047388 4 122115702 122116084
ENSSSCG00000036509 4 122187952 122203115
ENSSSCG00000039854 4 122232593 122365705
ENSSSCG00000006885 4 122343405 122459119
ENSSSCG00000057986 4 122500236 122503606
ENSSSCG00000006887 4 122504433 122528348
ENSSSCG00000006888 4 122517468 122621503
ENSSSCG00000042741 4 122621541 122764584
ENSSSCG00000054448 4 122685489 122689306
ENSSSCG00000052762 4 122765340 122768854
ENSSSCG00000059490 4 122783563 122792543
ENSSSCG00000058491 4 122797339 122804218
ENSSSCG00000022447 4 122826644 122837666
ENSSSCG00000028620 4 122847927 122953257
ENSSSCG00000057623 4 122978847 122981859
ENSSSCG00000048647 4 123003726 123012242
ENSSSCG00000051612 4 123005686 123085692
ENSSSCG00000006889 4 123085922 123158928
ENSSSCG00000006890 4 123202753 123333041
ENSSSCG00000037549 4 123371193 123390131
ENSSSCG00000006892 4 123394740 123414511
ENSSSCG00000018816 4 123419802 123419861
ENSSSCG00000006893 4 123440571 123666598
ENSSSCG00000006894 4 123675065 123779630
ENSSSCG00000052405 4 123799093 123802878
ENSSSCG00000042012 4 123802355 123805357
ENSSSCG00000028310 4 123815461 123835825
ENSSSCG00000061685 4 123868730 123875688
ENSSSCG00000006897 4 123902188 124009538
ENSSSCG00000040439 4 124009816 124030773
ENSSSCG00000006898 4 124050093 124124438
ENSSSCG00000047597 4 124124562 124217351
ENSSSCG00000057199 4 124217343 124217449
ENSSSCG00000006900 4 124229560 124359195
ENSSSCG00000006899 4 124358594 124367645
ENSSSCG00000018448 4 124360288 124360419
ENSSSCG00000018923 4 124361569 124361664
ENSSSCG00000006901 4 124395315 124600581
ENSSSCG00000051915 4 124601021 124604579
ENSSSCG00000006902 4 124621261 124629638
ENSSSCG00000050796 4 124629769 124636423
ENSSSCG00000006903 4 124690317 124773887
ENSSSCG00000057775 4 124763261 124766198
ENSSSCG00000006904 4 124773980 124813335
ENSSSCG00000042806 4 124812631 124833375
ENSSSCG00000035196 4 124859279 124950271
ENSSSCG00000056240 4 124957655 124959193
ENSSSCG00000032057 4 124960189 124992749
ENSSSCG00000023654 4 125004494 125060392
ENSSSCG00000036648 4 125083059 125091752
ENSSSCG00000060249 4 125092354 125092629
ENSSSCG00000006911 4 125110072 125316796
ENSSSCG00000027251 4 125432772 125459288
ENSSSCG00000056423 4 125471477 125480142
ENSSSCG00000059999 4 125480326 125480432
ENSSSCG00000006912 4 125522334 125606882
ENSSSCG00000022534 4 125741711 125856185
ENSSSCG00000063107 4 125857951 125866134
ENSSSCG00000051442 4 125873395 125878605
ENSSSCG00000056565 4 125893891 125899030
ENSSSCG00000061951 4 125905770 125979865
ENSSSCG00000050866 4 125997441 126003716
ENSSSCG00000006914 4 126029437 126036210
ENSSSCG00000023240 4 126067000 126067086
ENSSSCG00000038253 4 126679581 126717815
ENSSSCG00000038417 4 126766211 126874275
ENSSSCG00000057189 4 126875712 126879675
ENSSSCG00000058148 4 126931852 126937768
ENSSSCG00000006917 4 126957105 127037216
ENSSSCG00000059700 4 127037437 127049680
ENSSSCG00000061208 4 127049684 127053845
ENSSSCG00000037101 4 127071057 127081071
ENSSSCG00000061560 4 127083670 127083732
ENSSSCG00000051720 4 127164828 127165047
ENSSSCG00000058619 4 127177426 127202624
ENSSSCG00000030801 4 127223771 127262995
ENSSSCG00000062656 4 127289956 127303011
ENSSSCG00000051861 4 127312921 127317926
ENSSSCG00000063342 4 127327527 127345678
ENSSSCG00000058709 4 127356796 127376855
ENSSSCG00000006923 4 127379740 127408699
ENSSSCG00000024973 4 127425200 127442127
ENSSSCG00000006925 4 127451516 127507759
ENSSSCG00000062190 4 127508723 127512106
ENSSSCG00000006926 4 127522870 127561135
ENSSSCG00000053687 4 127562495 127566112
ENSSSCG00000006927 4 127573703 127709942
ENSSSCG00000049063 4 127742349 127760675
ENSSSCG00000046581 4 127984440 127990018
ENSSSCG00000044103 4 128071566 128081272
ENSSSCG00000041094 4 128071607 128245992
ENSSSCG00000020218 4 128100926 128101032
ENSSSCG00000061028 4 128310262 128314525
ENSSSCG00000052070 4 128318038 128323654
ENSSSCG00000062868 4 128363200 128371734
ENSSSCG00000060113 4 128367448 128370694
ENSSSCG00000053026 4 128414054 128418482
ENSSSCG00000055413 4 128454149 128456504
ENSSSCG00000059518 4 128480159 128485014
ENSSSCG00000054842 4 128517574 128581592
ENSSSCG00000059777 4 128888812 128893897
ENSSSCG00000047605 4 128894115 128943092
ENSSSCG00000054239 4 129010335 129019010
ENSSSCG00000051339 4 129010341 129018775
